respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
27635,0.5,0.29,0.19
27636,0.5,0.79,0.36
27637,0.5,0.14,0.19
27638,0.5,0.44,0.26
27639,0.5,0.38,0.2
27640,0.5,0.61,0.56
27641,0.5,0.5,0.42
27642,0.5,0.71,0.42
27643,0.5,0.14,0.08
27644,0.5,0.5,0.09
27645,0.5,0.24,0.26
27646,0.5,0.44,0.19
27647,0.5,0.28,0.21
27648,0.5,0.2,0.15
27649,0.5,0.4,0.18
27650,0.5,0.6,0.23
27651,0.5,0.78,0.38
27652,0.5,0.36,0.4
27653,0.5,0.22,0.15
27654,0.5,0.63,0.27
27655,0.5,0.36,0.2
27656,0.5,0.27,0.24
27657,0.5,0.43,0.46
27658,0.5,0.44,0.16
27659,0.5,0.14,0.04
27660,0.5,0.47,0.32
27661,0.5,0.19,0.15
27662,0.5,0.18,0.11
27663,0.5,0.78,0.37
27664,0.5,0.19,0.19
27665,0.5,0.63,0.58
27666,0.5,0.79,0.19
27667,0.5,0.13,0.16
27668,0.5,0.87,0.77
27669,0.5,0.8,0.2
27670,0.5,0.85,0.51
27671,0.5,0.75,0.13
27672,0.5,0.19,0.05
27673,0.5,0.38,0.12
27674,0.5,0.56,0.14
27675,0.5,0.7,0.57
27676,0.5,0.79,0.25
27677,0.5,0.2,0.24
27678,0.5,0.24,0.19
27679,0.5,0.49,0.21
27680,0.5,0.89,0.8
27681,0.5,0.12,0.07
27682,0.5,0.81,0.11
27683,0.5,0.58,0.17
27684,0.5,0.32,0.16
27685,0.5,0.17,0.09
27686,0.5,0.34,0.21
27687,0.5,0.21,0.11
27688,0.5,0.69,0.12
27689,0.5,0.87,0.67
27690,0.5,0.87,0.62
27691,0.5,0.85,0.71
27692,0.5,0.36,0.1
27693,0.5,0.54,0.23
27694,0.5,0.44,0.07
27695,0.5,0.44,0.24
27696,0.5,0.6,0.1
27697,0.5,0.67,0.65
27698,0.5,0.54,0.2
27699,0.5,0.26,0.09
27700,0.5,0.43,0.25
27701,0.5,0.48,0.25
27702,0.5,0.41,0.37
27703,0.5,0.11,0.16
27704,0.5,0.12,0.02
27705,0.5,0.64,0.43
27706,0.5,0.71,0.12
27707,0.5,0.31,0.04
27708,0.5,0.52,0.31
27709,0.5,0.33,0.33
27710,0.5,0.27,0.1
27711,0.5,0.72,0.59
27712,0.5,0.17,0.14
27713,0.5,0.16,0.12
27714,0.5,0.22,0.27
27715,0.5,0.73,0.67
27716,0.5,0.5,0.32
27717,0.5,0.34,0.15
27718,0.5,0.56,0.26
27719,0.5,0.1,0.08
27720,0.5,0.34,0.17
27721,0.5,0.36,0.4
27722,0.5,0.48,0.25
27723,0.5,0.82,0.27
27724,0.5,0.28,0.1
27725,0.5,0.54,0.2
27726,0.5,0.42,0.3
27727,0.5,0.82,0.33
27728,0.5,0.42,0.38
27729,0.5,0.19,0.13
27730,0.5,0.77,0.68
27731,0.5,0.84,0.79
27732,0.5,0.8,0.19
27733,0.5,0.23,0.19
27734,0.5,0.36,0.13
27735,0.5,0.44,0.38
27736,0.5,0.27,0.16
27737,0.5,0.61,0.24
27738,0.5,0.9,0.52
27739,0.5,0.81,0.54
27740,0.5,0.49,0.12
27741,0.5,0.66,0.32
27742,0.5,0.44,0.22
27743,0.5,0.81,0.57
27744,0.5,0.29,0.18
27745,0.5,0.75,0.5
27746,0.5,0.69,0.21
27747,0.5,0.3,0.15
27748,0.5,0.3,0.24
27749,0.5,0.65,0.17
27750,0.5,0.27,0.22
27751,0.5,0.27,0.27
27752,0.5,0.78,0.28
27753,0.5,0.18,0.18
27754,0.5,0.65,0.19
27755,0.5,0.92,0.79
27756,0.5,0.3,0.29
27757,0.5,0.08,0.08
27758,0.5,0.66,0.1
27759,0.5,0.18,0.14
27760,0.5,0.74,0.43
27761,0.5,0.81,0.24
27762,0.5,0.21,0.23
27763,0.5,0.61,0.1
27764,0.5,0.43,0.39
27765,0.5,0.53,0.16
27766,0.5,0.76,0.71
27767,0.5,0.7,0.52
27768,0.5,0.1,0.25
27769,0.5,0.41,0.17
27770,0.5,0.54,0.13
27771,0.5,0.56,0.17
27772,0.5,0.77,0.75
27773,0.5,0.41,0.2
27774,0.5,0.2,0.23
27775,0.5,0.26,0.27
27776,0.5,0.11,0.11
27777,0.5,0.48,0.32
27778,0.5,0.28,0.19
27779,0.5,0.32,0.18
27780,0.5,0.8,0.16
27781,0.5,0.17,0.15
27782,0.5,0.84,0.82
27783,0.5,0.53,0.17
27784,0.5,0.19,0.17
27785,0.5,0.27,0.09
27786,0.5,0.25,0.2
27787,0.5,0.33,0.19
27788,0.5,0.19,0.12
27789,0.5,0.86,0.73
27790,0.5,0.68,0.6
27791,0.5,0.37,0.17
27792,0.5,0.55,0.11
27793,0.5,0.16,0.32
27794,0.5,0.37,0.17
27795,0.5,0.67,0.41
27796,0.5,0.39,0.33
27797,0.5,0.66,0.39
27798,0.5,0.2,0.28
27799,0.5,0.15,0.15
27800,0.5,0.45,0.29
27801,0.5,0.22,0.07
27802,0.5,0.75,0.68
27803,0.5,0.05,0.03
27804,0.5,0.8,0.54
27805,0.5,0.29,0.15
27806,0.5,0.64,0.36
27807,0.5,0.65,0.22
27808,0.5,0.36,0.23
27809,0.5,0.79,0.36
27810,0.5,0.2,0.14
27811,0.5,0.16,0.04
27812,0.5,0.15,0.08
27813,0.5,0.45,0.34
27814,0.5,0.27,0.21
27815,0.5,0.46,0.3
27816,0.5,0.58,0.43
27817,0.5,0.34,0.29
27818,0.5,0.77,0.3
27819,0.5,0.28,0.2
27820,0.5,0.57,0.6
27821,0.5,0.26,0.14
27822,0.5,0.32,0.19
27823,0.5,0.35,0.21
27824,0.5,0.74,0.2
27825,0.5,0.25,0.21
27826,0.5,0.61,0.25
27827,0.5,0.17,0.14
27828,0.5,0.26,0.08
27829,0.5,0.27,0.12
27830,0.5,0.3,0.21
27831,0.5,0.49,0.17
27832,0.5,0.57,0.18
27833,0.5,0.43,0.27
27834,0.5,0.79,0.61
27835,0.5,0.7,0.36
27836,0.5,0.81,0.19
27837,0.5,0.83,0.55
27838,0.5,0.5,0.16
27839,0.5,0.25,0.04
27840,0.5,0.61,0.37
27841,0.5,0.46,0.24
27842,0.5,0.76,0.52
27843,0.5,0.47,0.08
27844,0.5,0.8,0.14
27845,0.5,0.59,0.11
27846,0.5,0.16,0.16
27847,0.5,0.6,0.13
27848,0.5,0.78,0.59
27849,0.5,0.68,0.29
27850,0.5,0.27,0.16
27851,0.5,0.36,0.46
27852,0.5,0.62,0.21
27853,0.5,0.28,0.13
27854,0.5,0.68,0.17
27855,0.5,0.5,0.3
27856,0.5,0.75,0.36
27857,0.5,0.75,0.4
27858,0.5,0.82,0.68
27859,0.5,0.81,0.66
27860,0.5,0.64,0.15
27861,0.5,0.19,0.06
27862,0.5,0.37,0.22
27863,0.5,0.34,0.23
27864,0.5,0.32,0.04
27865,0.5,0.59,0.24
27866,0.5,0.76,0.72
27867,0.5,0.57,0.55
27868,0.5,0.76,0.52
27869,0.5,0.45,0.11
27870,0.5,0.2,0.38
27871,0.5,0.6,0.21
27872,0.5,0.18,0.14
27873,0.5,0.16,0.26
27874,0.5,0.65,0.31
27875,0.5,0.6,0.27
27876,0.5,0.17,0.22
27877,0.5,0.55,0.26
27878,0.5,0.62,0.15
27879,0.5,0.49,0.17
27880,0.5,0.26,0.11
27881,0.5,0.62,0.15
27882,0.5,0.5,0.17
27883,0.5,0.13,0.13
27884,0.5,0.27,0.2
27885,0.5,0.09,0.09
27886,0.5,0.24,0.25
27887,0.5,0.51,0.47
27888,0.5,0.53,0.21
27889,0.5,0.25,0.08
27890,0.5,0.37,0.21
27891,0.5,0.51,0.31
27892,0.5,0.12,0.14
27893,0.5,0.25,0.12
27894,0.5,0.34,0.35
27895,0.5,0.66,0.28
27896,0.5,0.54,0.11
27897,0.5,0.05,0.01
27898,0.5,0.2,0.17
27899,0.5,0.58,0.06
27900,0.5,0.75,0.49
27901,0.5,0.16,0.17
27902,0.5,0.27,0.06
27903,0.5,0.23,0.17
27904,0.5,0.37,0.33
27905,0.5,0.27,0.09
27906,0.5,0.66,0.12
27907,0.5,0.89,0.8
27908,0.5,0.64,0.3
27909,0.5,0.28,0.25
27910,0.5,0.54,0.19
27911,0.5,0.53,0.5
27912,0.5,0.45,0.08
27913,0.5,0.38,0.1
27914,0.5,0.45,0.23
27915,0.5,0.45,0.18
27916,0.5,0.52,0.24
27917,0.5,0.5,0.24
27918,0.5,0.79,0.23
27919,0.5,0.47,0.23
27920,0.5,0.73,0.19
27921,0.5,0.56,0.2
27922,0.5,0.61,0.48
27923,0.5,0.75,0.19
27924,0.5,0.27,0.2
27925,0.5,0.08,0.02
27926,0.5,0.28,0.32
27927,0.5,0.26,0.04
27928,0.5,0.74,0.48
27929,0.5,0.8,0.11
27930,0.5,0.25,0.28
27931,0.5,0.85,0.74
27932,0.5,0.25,0.14
27933,0.5,0.33,0.21
27934,0.5,0.65,0.43
27935,0.5,0.7,0.28
27936,0.5,0.61,0.24
27937,0.5,0.86,0.79
27938,0.5,0.33,0.07
27939,0.5,0.18,0.2
27940,0.5,0.15,0.11
27941,0.5,0.31,0.1
27942,0.5,0.19,0.04
27943,0.5,0.59,0.12
27944,0.5,0.31,0.26
27945,0.5,0.4,0.42
27946,0.5,0.22,0.14
27947,0.5,0.73,0.57
27948,0.5,0.17,0.02
27949,0.5,0.47,0.19
27950,0.5,0.78,0.1
27951,0.5,0.66,0.66
27952,0.5,0.72,0.09
27953,0.5,0.54,0.25
27954,0.5,0.7,0.13
27955,0.5,0.67,0.13
27956,0.5,0.73,0.46
27957,0.5,0.24,0.18
27958,0.5,0.64,0.56
27959,0.5,0.45,0.26
27960,0.5,0.55,0.34
27961,0.5,0.27,0.18
27962,0.5,0.81,0.68
27963,0.5,0.21,0.14
27964,0.5,0.11,0.09
27965,0.5,0.13,0.04
27966,0.5,0.7,0.29
27967,0.5,0.2,0.13
27968,0.5,0.36,0.22
27969,0.5,0.8,0.31
27970,0.5,0.36,0.22
27971,0.5,0.64,0.11
27972,0.5,0.43,0.17
27973,0.5,0.72,0.56
27974,0.5,0.56,0.38
27975,0.5,0.18,0.17
27976,0.5,0.15,0.21
27977,0.5,0.26,0.09
27978,0.5,0.39,0.28
27979,0.5,0.78,0.38
27980,0.5,0.14,0.07
27981,0.5,0.28,0.12
27982,0.5,0.59,0.2
27983,0.5,0.8,0.5
27984,0.5,0.42,0.15
27985,0.5,0.75,0.14
27986,0.5,0.62,0.55
27987,0.5,0.58,0.28
27988,0.5,0.63,0.11
27989,0.5,0.44,0.12
27990,0.5,0.45,0.22
27991,0.5,0.5,0.3
27992,0.5,0.11,0.06
27993,0.5,0.15,0.13
27994,0.5,0.75,0.33
27995,0.5,0.62,0.08
27996,0.5,0.18,0.05
27997,0.5,0.33,0.17
27998,0.5,0.64,0.1
27999,0.5,0.73,0.31
28000,0.5,0.22,0.03
28001,0.5,0.05,0.1
28002,0.5,0.16,0.1
28003,0.5,0.36,0.14
28004,0.5,0.5,0.23
28005,0.5,0.34,0.21
28006,0.5,0.34,0.22
28007,0.5,0.44,0.14
28008,0.5,0.73,0.14
28009,0.5,0.34,0.08
28010,0.5,0.31,0.03
28011,0.5,0.6,0.08
28012,0.5,0.72,0.79
28013,0.5,0.61,0.4
28014,0.5,0.15,0.11
28015,0.5,0.55,0.38
28016,0.5,0.76,0.61
28017,0.5,0.35,0.15
28018,0.5,0.69,0.1
28019,0.5,0.21,0.17
28020,0.5,0.12,0.15
28021,0.5,0.41,0.39
28022,0.5,0.56,0.35
28023,0.5,0.57,0.42
28024,0.5,0.35,0.14
28025,0.5,0.67,0.57
28026,0.5,0.24,0.14
28027,0.5,0.63,0.33
28028,0.5,0.87,0.29
28029,0.5,0.54,0.34
28030,0.5,0.92,0.76
28031,0.5,0.15,0.11
28032,0.5,0.55,0.21
28033,0.5,0.14,0.26
28034,0.5,0.78,0.53
28035,0.5,0.22,0.23
28036,0.5,0.41,0.1
28037,0.5,0.47,0.18
28038,0.5,0.14,0.13
28039,0.5,0.42,0.22
28040,0.5,0.85,0.34
28041,0.5,0.77,0.18
28042,0.5,0.19,0.22
28043,0.5,0.75,0.53
28044,0.5,0.32,0.19
28045,0.5,0.42,0.24
28046,0.5,0.53,0.15
28047,0.5,0.68,0.13
28048,0.5,0.19,0.16
28049,0.5,0.76,0.13
28050,0.5,0.21,0.06
28051,0.5,0.72,0.15
28052,0.5,0.63,0.31
28053,0.5,0.26,0.08
28054,0.5,0.33,0.37
28055,0.5,0.25,0.21
28056,0.5,0.9,0.47
28057,0.5,0.65,0.12
28058,0.5,0.31,0.09
28059,0.5,0.33,0.13
28060,0.5,0.37,0.14
28061,0.5,0.36,0.17
28062,0.5,0.43,0.29
28063,0.5,0.23,0.21
28064,0.5,0.56,0.18
28065,0.5,0.28,0.11
28066,0.5,0.48,0.09
28067,0.5,0.74,0.11
28068,0.5,0.22,0.38
28069,0.5,0.52,0.17
28070,0.5,0.5,0.11
28071,0.5,0.52,0.21
28072,0.5,0.35,0.23
28073,0.5,0.12,0.15
28074,0.5,0.42,0.44
28075,0.5,0.25,0.19
28076,0.5,0.47,0.11
28077,0.5,0.4,0.13
28078,0.5,0.66,0.2
28079,0.5,0.79,0.52
28080,0.5,0.2,0.15
28081,0.5,0.67,0.26
28082,0.5,0.59,0.3
28083,0.5,0.09,0.12
28084,0.5,0.14,0.12
28085,0.5,0.46,0.51
28086,0.5,0.67,0.17
28087,0.5,0.83,0.16
28088,0.5,0.51,0.34
28089,0.5,0.26,0.06
28090,0.5,0.44,0.13
28091,0.5,0.27,0.1
28092,0.5,0.15,0.11
28093,0.5,0.5,0.1
28094,0.5,0.46,0.12
28095,0.5,0.85,0.78
28096,0.5,0.57,0.47
28097,0.5,0.11,0.12
28098,0.5,0.43,0.1
28099,0.5,0.28,0.21
28100,0.5,0.26,0.12
28101,0.5,0.75,0.44
28102,0.5,0.29,0.26
28103,0.5,0.74,0.1
28104,0.5,0.79,0.39
28105,0.5,0.17,0.04
28106,0.5,0.33,0.2
28107,0.5,0.17,0.19
28108,0.5,0.62,0.5
28109,0.5,0.3,0.1
28110,0.5,0.77,0.32
28111,0.5,0.34,0.25
28112,0.5,0.64,0.41
28113,0.5,0.62,0.15
28114,0.5,0.2,0.08
28115,0.5,0.4,0.19
28116,0.5,0.3,0.09
28117,0.5,0.23,0.17
28118,0.5,0.17,0.27
28119,0.5,0.63,0.56
28120,0.5,0.71,0.37
28121,0.5,0.71,0.44
28122,0.5,0.1,0.02
28123,0.5,0.17,0.09
28124,0.5,0.35,0.24
28125,0.5,0.43,0.24
28126,0.5,0.41,0.27
28127,0.5,0.27,0.2
28128,0.5,0.07,0.24
28129,0.5,0.74,0.26
28130,0.5,0.21,0.12
28131,0.5,0.2,0.27
28132,0.5,0.83,0.34
28133,0.5,0.84,0.3
28134,0.5,0.39,0.35
28135,0.5,0.64,0.12
28136,0.5,0.52,0.09
28137,0.5,0.24,0.1
28138,0.5,0.65,0.21
28139,0.5,0.83,0.35
28140,0.5,0.8,0.53
28141,0.5,0.06,0.06
28142,0.5,0.06,0.15
28143,0.5,0.3,0.23
28144,0.5,0.69,0.26
28145,0.5,0.4,0.3
28146,0.5,0.19,0.11
28147,0.5,0.46,0.13
28148,0.5,0.51,0.34
28149,0.5,0.16,0.12
28150,0.5,0.65,0.26
28151,0.5,0.37,0.13
28152,0.5,0.36,0.31
28153,0.5,0.21,0.09
28154,0.5,0.16,0.13
28155,0.5,0.74,0.15
28156,0.5,0.54,0.13
28157,0.5,0.3,0.26
28158,0.5,0.85,0.51
28159,0.5,0.7,0.5
28160,0.5,0.25,0.16
28161,0.5,0.6,0.08
28162,0.5,0.69,0.32
28163,0.5,0.3,0.3
28164,0.5,0.67,0.56
28165,0.5,0.26,0.27
28166,0.5,0.87,0.65
28167,0.5,0.41,0.13
28168,0.5,0.69,0.29
28169,0.5,0.37,0.12
28170,0.5,0.43,0.19
28171,0.5,0.39,0.11
28172,0.5,0.5,0.15
28173,0.5,0.14,0.1
28174,0.5,0.21,0.16
28175,0.5,0.73,0.34
28176,0.5,0.1,0.07
28177,0.5,0.27,0.26
28178,0.5,0.69,0.09
28179,0.5,0.26,0.09
28180,0.5,0.24,0.23
28181,0.5,0.48,0.17
28182,0.5,0.49,0.19
28183,0.5,0.18,0.17
28184,0.5,0.08,0.13
28185,0.5,0.36,0.18
28186,0.5,0.39,0.18
28187,0.5,0.36,0.26
28188,0.5,0.22,0.14
28189,0.5,0.21,0.22
28190,0.5,0.4,0.28
28191,0.5,0.06,0.02
28192,0.5,0.25,0.07
28193,0.5,0.76,0.11
28194,0.5,0.33,0.11
28195,0.5,0.76,0.43
28196,0.5,0.81,0.57
28197,0.5,0.47,0.22
28198,0.5,0.67,0.5
28199,0.5,0.39,0.07
28200,0.5,0.3,0.16
28201,0.5,0.33,0.23
28202,0.5,0.67,0.22
28203,0.5,0.81,0.36
28204,0.5,0.21,0.08
28205,0.5,0.32,0.43
28206,0.5,0.4,0.12
28207,0.5,0.73,0.48
28208,0.5,0.21,0.14
28209,0.5,0.54,0.28
28210,0.5,0.21,0.17
28211,0.5,0.59,0.45
28212,0.5,0.63,0.55
28213,0.5,0.65,0.68
28214,0.5,0.22,0.07
28215,0.5,0.5,0.31
28216,0.5,0.23,0.26
28217,0.5,0.07,0.03
28218,0.5,0.57,0.61
28219,0.5,0.14,0.13
28220,0.5,0.29,0.22
28221,0.5,0.22,0.19
28222,0.5,0.74,0.39
28223,0.5,0.78,0.29
28224,0.5,0.23,0.17
28225,0.5,0.52,0.43
28226,0.5,0.11,0.05
28227,0.5,0.87,0.22
28228,0.5,0.47,0.08
28229,0.5,0.74,0.52
28230,0.5,0.09,0.02
28231,0.5,0.81,0.5
28232,0.5,0.48,0.43
28233,0.5,0.45,0.22
28234,0.5,0.78,0.48
28235,0.5,0.31,0.05
28236,0.5,0.16,0.14
28237,0.5,0.38,0.27
28238,0.5,0.73,0.32
28239,0.5,0.46,0.17
28240,0.5,0.43,0.46
28241,0.5,0.1,0.06
28242,0.5,0.68,0.48
28243,0.5,0.43,0.14
28244,0.5,0.6,0.26
28245,0.5,0.5,0.26
28246,0.5,0.07,0.07
28247,0.5,0.24,0.25
28248,0.5,0.48,0.08
28249,0.5,0.55,0.1
28250,0.5,0.74,0.28
28251,0.5,0.7,0.48
28252,0.5,0.22,0.13
28253,0.5,0.67,0.35
28254,0.5,0.22,0.34
28255,0.5,0.54,0.11
28256,0.5,0.65,0.63
28257,0.5,0.17,0.05
28258,0.5,0.16,0.07
28259,0.5,0.66,0.26
28260,0.5,0.35,0.29
28261,0.5,0.73,0.48
28262,0.5,0.23,0.12
28263,0.5,0.26,0.2
28264,0.5,0.54,0.4
28265,0.5,0.55,0.21
28266,0.5,0.11,0.05
28267,0.5,0.48,0.15
28268,0.5,0.23,0.11
28269,0.5,0.27,0.02
28270,0.5,0.69,0.3
28271,0.5,0.38,0.5
28272,0.5,0.56,0.23
28273,0.5,0.57,0.26
28274,0.5,0.7,0.41
28275,0.5,0.47,0.14
28276,0.5,0.47,0.21
28277,0.5,0.13,0.1
28278,0.5,0.57,0.19
28279,0.5,0.7,0.55
28280,0.5,0.22,0.02
28281,0.5,0.1,0.04
28282,0.5,0.07,0.09
28283,0.5,0.3,0.23
28284,0.5,0.45,0.69
28285,0.5,0.62,0.19
28286,0.5,0.44,0.2
28287,0.5,0.31,0.09
28288,0.5,0.34,0.13
28289,0.5,0.11,0.1
28290,0.5,0.16,0.12
28291,0.5,0.82,0.66
28292,0.5,0.32,0.16
28293,0.5,0.19,0.09
28294,0.5,0.75,0.41
28295,0.5,0.52,0.12
28296,0.5,0.5,0.4
28297,0.5,0.15,0.12
28298,0.5,0.71,0.11
28299,0.5,0.4,0.18
28300,0.5,0.29,0.26
28301,0.5,0.13,0.19
28302,0.5,0.42,0.2
28303,0.5,0.92,0.94
28304,0.5,0.36,0.1
28305,0.5,0.32,0.22
28306,0.5,0.13,0.08
28307,0.5,0.7,0.14
28308,0.5,0.87,0.47
28309,0.5,0.16,0.08
28310,0.5,0.44,0.2
28311,0.5,0.82,0.11
28312,0.5,0.63,0.03
28313,0.5,0.2,0.18
28314,0.5,0.38,0.07
28315,0.5,0.83,0.81
28316,0.5,0.29,0.08
28317,0.5,0.14,0.1
28318,0.5,0.14,0.06
28319,0.5,0.21,0.15
28320,0.5,0.7,0.64
28321,0.5,0.86,0.26
28322,0.5,0.48,0.24
28323,0.5,0.58,0.16
28324,0.5,0.78,0.09
28325,0.5,0.65,0.13
28326,0.5,0.58,0.35
28327,0.5,0.85,0.77
28328,0.5,0.36,0.3
28329,0.5,0.6,0.17
28330,0.5,0.51,0.28
28331,0.5,0.09,0.09
28332,0.5,0.14,0.12
28333,0.5,0.25,0.08
28334,0.5,0.17,0.13
28335,0.5,0.09,0.1
28336,0.5,0.67,0.34
28337,0.5,0.24,0.22
28338,0.5,0.35,0.24
28339,0.5,0.82,0.67
28340,0.5,0.49,0.28
28341,0.5,0.72,0.25
28342,0.5,0.22,0.35
28343,0.5,0.69,0.51
28344,0.5,0.49,0.16
28345,0.5,0.35,0.21
28346,0.5,0.65,0.14
28347,0.5,0.6,0.45
28348,0.5,0.53,0.12
28349,0.5,0.23,0.08
28350,0.5,0.86,0.7
28351,0.5,0.52,0.13
28352,0.5,0.59,0.2
28353,0.5,0.72,0.42
28354,0.5,0.07,0.1
28355,0.5,0.56,0.19
28356,0.5,0.48,0.08
28357,0.5,0.17,0.11
28358,0.5,0.65,0.39
28359,0.5,0.72,0.13
28360,0.5,0.66,0.33
28361,0.5,0.3,0.11
28362,0.5,0.86,0.23
28363,0.5,0.9,0.72
28364,0.5,0.88,0.74
28365,0.5,0.14,0.11
28366,0.5,0.3,0.23
28367,0.5,0.52,0.13
28368,0.5,0.74,0.48
28369,0.5,0.07,0.04
28370,0.5,0.67,0.47
28371,0.5,0.34,0.26
28372,0.5,0.17,0.13
28373,0.5,0.28,0.21
28374,0.5,0.09,0.2
28375,0.5,0.31,0.22
28376,0.5,0.48,0.12
28377,0.5,0.26,0.15
28378,0.5,0.16,0.08
28379,0.5,0.36,0.12
28380,0.5,0.28,0.07
28381,0.5,0.91,0.75
28382,0.5,0.51,0.3
28383,0.5,0.1,0.07
28384,0.5,0.26,0.09
28385,0.5,0.74,0.46
28386,0.5,0.48,0.24
28387,0.5,0.69,0.34
28388,0.5,0.69,0.58
28389,0.5,0.14,0.12
28390,0.5,0.81,0.5
28391,0.5,0.3,0.18
28392,0.5,0.5,0.29
28393,0.5,0.75,0.1
28394,0.5,0.48,0.11
28395,0.5,0.72,0.17
28396,0.5,0.39,0.15
28397,0.5,0.39,0.25
28398,0.5,0.25,0.09
28399,0.5,0.88,0.86
28400,0.5,0.67,0.17
28401,0.5,0.26,0.19
28402,0.5,0.41,0.38
28403,0.5,0.64,0.38
28404,0.5,0.67,0.27
28405,0.5,0.2,0.07
28406,0.5,0.21,0.12
28407,0.5,0.51,0.42
28408,0.5,0.84,0.24
28409,0.5,0.13,0.04
28410,0.5,0.8,0.63
28411,0.5,0.44,0.38
28412,0.5,0.81,0.69
28413,0.5,0.38,0.2
28414,0.5,0.91,0.82
28415,0.5,0.14,0.06
28416,0.5,0.19,0.07
28417,0.5,0.1,0.12
28418,0.5,0.58,0.49
28419,0.5,0.8,0.69
28420,0.5,0.72,0.56
28421,0.5,0.34,0.21
28422,0.5,0.16,0.05
28423,0.5,0.12,0.08
28424,0.5,0.46,0.4
28425,0.5,0.2,0.2
28426,0.5,0.41,0.18
28427,0.5,0.44,0.22
28428,0.5,0.68,0.17
28429,0.5,0.11,0.19
28430,0.5,0.76,0.54
28431,0.5,0.83,0.82
28432,0.5,0.3,0.17
28433,0.5,0.44,0.23
28434,0.5,0.56,0.13
28435,0.5,0.54,0.32
28436,0.5,0.16,0.18
28437,0.5,0.39,0.09
28438,0.5,0.13,0.06
28439,0.5,0.21,0.17
28440,0.5,0.74,0.09
28441,0.5,0.82,0.78
28442,0.5,0.83,0.13
28443,0.5,0.85,0.66
28444,0.5,0.46,0.38
28445,0.5,0.3,0.31
28446,0.5,0.37,0.21
28447,0.5,0.58,0.21
28448,0.5,0.43,0.43
28449,0.5,0.43,0.27
28450,0.5,0.46,0.24
28451,0.5,0.2,0.18
28452,0.5,0.14,0.08
28453,0.5,0.37,0.06
28454,0.5,0.24,0.1
28455,0.5,0.88,0.74
28456,0.5,0.53,0.25
28457,0.5,0.57,0.28
28458,0.5,0.44,0.28
28459,0.5,0.04,0.01
28460,0.5,0.2,0.06
28461,0.5,0.32,0.33
28462,0.5,0.33,0.19
28463,0.5,0.4,0.33
28464,0.5,0.58,0.2
28465,0.5,0.61,0.48
28466,0.5,0.25,0.14
28467,0.5,0.62,0.32
28468,0.5,0.33,0.23
28469,0.5,0.33,0.27
28470,0.5,0.18,0.18
28471,0.5,0.64,0.16
28472,0.5,0.49,0.18
28473,0.5,0.21,0.05
28474,0.5,0.32,0.08
28475,0.5,0.58,0.44
28476,0.5,0.14,0.1
28477,0.5,0.12,0.08
28478,0.5,0.51,0.14
28479,0.5,0.54,0.39
28480,0.5,0.43,0.04
28481,0.5,0.58,0.16
28482,0.5,0.68,0.26
28483,0.5,0.4,0.17
28484,0.5,0.55,0.15
28485,0.5,0.14,0.07
28486,0.5,0.1,0.08
28487,0.5,0.15,0.03
28488,0.5,0.77,0.21
28489,0.5,0.4,0.36
28490,0.5,0.52,0.07
28491,0.5,0.58,0.23
28492,0.5,0.46,0.14
28493,0.5,0.11,0.09
28494,0.5,0.46,0.42
28495,0.5,0.2,0.07
28496,0.5,0.83,0.17
28497,0.5,0.18,0.09
28498,0.5,0.42,0.07
28499,0.5,0.67,0.22
28500,0.5,0.37,0.18
28501,0.5,0.54,0.19
28502,0.5,0.27,0.08
28503,0.5,0.39,0.21
28504,0.5,0.2,0.05
28505,0.5,0.06,0.02
28506,0.5,0.7,0.59
28507,0.5,0.2,0.04
28508,0.5,0.73,0.71
28509,0.5,0.34,0.21
28510,0.5,0.55,0.42
28511,0.5,0.67,0.15
28512,0.5,0.34,0.08
28513,0.5,0.35,0.25
28514,0.5,0.44,0.23
28515,0.5,0.28,0.17
28516,0.5,0.31,0.25
28517,0.5,0.25,0.07
28518,0.5,0.57,0.21
28519,0.5,0.43,0.12
28520,0.5,0.23,0.24
28521,0.5,0.71,0.18
28522,0.5,0.54,0.22
28523,0.5,0.35,0.18
28524,0.5,0.36,0.19
28525,0.5,0.33,0.22
28526,0.5,0.12,0.18
28527,0.5,0.27,0.1
28528,0.5,0.67,0.45
28529,0.5,0.17,0.05
28530,0.5,0.8,0.25
28531,0.5,0.14,0.13
28532,0.5,0.15,0.12
28533,0.5,0.23,0.12
28534,0.5,0.13,0.08
28535,0.5,0.12,0.05
28536,0.5,0.62,0.16
28537,0.5,0.61,0.16
28538,0.5,0.67,0.68
28539,0.5,0.13,0.05
28540,0.5,0.87,0.22
28541,0.5,0.65,0.26
28542,0.5,0.1,0.15
28543,0.5,0.31,0.17
28544,0.5,0.61,0.39
28545,0.5,0.71,0.2
28546,0.5,0.33,0.3
28547,0.5,0.63,0.25
28548,0.5,0.18,0.13
28549,0.5,0.18,0.04
28550,0.5,0.41,0.17
28551,0.5,0.83,0.41
28552,0.5,0.32,0.4
28553,0.5,0.29,0.14
28554,0.5,0.52,0.11
28555,0.5,0.44,0.24
28556,0.5,0.16,0.05
28557,0.5,0.8,0.43
28558,0.5,0.39,0.05
28559,0.5,0.16,0.1
28560,0.5,0.48,0.21
28561,0.5,0.74,0.37
28562,0.5,0.2,0.16
28563,0.5,0.38,0.17
28564,0.5,0.15,0.04
28565,0.5,0.51,0.46
